image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
fall-07-cam1-rgb-110.png,fall,0.30580258,0.5332501,0.30376256,0.5333278,0.0,0.0,0.32523865,0.5315826,0.0,0.0,0.34624723,0.51789486,0.37440613,0.51027805,0.35260814,0.4526585,0.4296763,0.3947752,0.35060143,0.47938806,0.46730787,0.35480797,0.43053246,0.4634837,0.4438223,0.4613161,0.41438222,0.35802066,0.41238403,0.35568506,0.4545322,0.33552188,0.46422344,0.32897136
61.jpg,fall,0.37422308,0.43440515,0.3830042,0.39942455,0.35170788,0.41995117,0.39900255,0.3808365,0.317888,0.43283543,0.41997984,0.4124245,0.29856488,0.49350038,0.46207854,0.51952016,0.30698037,0.6474637,0.45509842,0.61033016,0.38094714,0.64714515,0.41290742,0.49927,0.3300274,0.5378994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.jpg,fall,0.8948143,0.53032976,0.9157822,0.5401663,0.9032251,0.5086945,0.922454,0.60472494,0.0,0.0,0.8399401,0.677836,0.8702774,0.53676414,0.70650554,0.73210347,0.81826377,0.43306148,0.61378664,0.6037019,0.7458304,0.32195494,0.6542427,0.58549094,0.66254574,0.49869928,0.47213507,0.41037747,0.4715336,0.31181243,0.36854163,0.46004078,0.3563738,0.36031467
71.jpg,fall,0.70799476,0.5349385,0.7493962,0.5424915,0.7207921,0.4739444,0.0,0.0,0.6916949,0.40306267,0.68073136,0.62681365,0.5146071,0.36588216,0.64528686,0.7517636,0.33102027,0.41178414,0.6828787,0.717946,0.3885919,0.6458326,0.35626045,0.55879885,0.25318614,0.43683282,0.0,0.0,0.25773084,0.38546813,0.0,0.0,0.0,0.0
71.jpg,fall,0.70280784,0.5116878,0.7425634,0.53244615,0.72584623,0.45851213,0.0,0.0,0.7231252,0.42993745,0.6555138,0.63619465,0.5342344,0.4086631,0.7945636,0.7041255,0.41720164,0.45423695,0.91906625,0.71755123,0.38352492,0.5794271,0.42538863,0.63291824,0.3568802,0.5294256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.jpg,fall,0.47034472,0.26792568,0.4936857,0.251671,0.46403965,0.2568966,0.5625522,0.25261343,0.0,0.0,0.6074141,0.31420332,0.56036836,0.31691334,0.5958753,0.39569166,0.33574572,0.3486948,0.44304958,0.4043526,0.16002776,0.3217748,0.7494623,0.49443418,0.745698,0.49133354,0.46627587,0.60918164,0.64713234,0.595572,0.68965256,0.7609939,0.87527394,0.73998517
gettyimages-136811202-612x612.jpg,fall,0.7023264,0.54467213,0.7264012,0.5630255,0.72822416,0.5206332,0.73578274,0.6018029,0.0,0.0,0.6027417,0.6124441,0.6844484,0.43816543,0.531911,0.55395347,0.6722864,0.22049816,0.5882326,0.43072438,0.6767094,0.15514302,0.3549004,0.5279414,0.39613006,0.4376228,0.33531436,0.47547752,0.33582333,0.35829875,0.250751,0.54347163,0.24294251,0.40828308
young-man-dress-nightclothes-sleeping-260nw-90510538.jpg,fall,0.35118863,0.26099095,0.34806225,0.2280672,0.0,0.0,0.37205303,0.1747214,0.0,0.0,0.42981982,0.17904386,0.4168752,0.2425305,0.41477746,0.27327073,0.4003746,0.32249534,0.33457085,0.36558285,0.31397998,0.3354354,0.58261764,0.29558852,0.56238145,0.33412156,0.64827967,0.502017,0.60738415,0.5551351,0.8200186,0.65624386,0.72082996,0.7341092
aged-pensioner-falling-on-the-ground-in-the-street-J59Y19.jpg,fall,0.58885735,0.30887365,0.0,0.0,0.5807975,0.28020087,0.0,0.0,0.54408896,0.22864495,0.48967925,0.24615912,0.4648459,0.2730503,0.46675003,0.37499273,0.3964693,0.45700458,0.5032383,0.4502937,0.47800326,0.49743932,0.25309652,0.43209574,0.24635163,0.4467142,0.3967207,0.5308471,0.488093,0.5686088,0.19852546,0.6662082,0.338026,0.7176128
2018-07-04T12_06_23.099851.png,fall,0.19122887,0.82517236,0.18244936,0.81217283,0.16724251,0.83192444,0.18225436,0.8334852,0.14270274,0.8846937,0.25033942,0.88067716,0.1916452,0.9453214,0.39695197,0.8352945,0.22817035,0.9354236,0.55933195,0.779396,0.25593254,0.8842278,0.4136631,0.9216352,0.38161883,0.9713354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gettyimages-1183001771-612x612.jpg,fall,0.57202333,0.39884108,0.57741094,0.37785447,0.55327195,0.38950446,0.6074783,0.31599435,0.0,0.0,0.66999716,0.2485047,0.49329993,0.27754623,0.74809927,0.29585344,0.3334937,0.30498526,0.80058396,0.40150362,0.27707773,0.37814298,0.7353028,0.176642,0.63596326,0.2080598,0.7836414,0.2252462,0.7084266,0.25899744,0.85199225,0.21819337,0.8169246,0.2715514
fall-04-cam1-rgb-056.png,fall,0.30181497,0.64805543,0.2906646,0.63926405,0.29095745,0.65505904,0.27530468,0.63662326,0.2721178,0.67954254,0.30324155,0.6304745,0.29940283,0.71399856,0.35231847,0.61749977,0.33787903,0.75419736,0.35027352,0.58107525,0.3715307,0.63314503,0.44434533,0.6045559,0.4411854,0.6541599,0.48515424,0.5173132,0.48788267,0.5773901,0.5773569,0.51286024,0.57800263,0.5613035
images.jpeg,fall,0.42537257,0.25477308,0.44295585,0.21297723,0.3986378,0.21997274,0.4701204,0.19109641,0.35186207,0.20902157,0.50186336,0.30561936,0.32323372,0.3262647,0.49474138,0.5488844,0.27090418,0.5518741,0.459532,0.7646131,0.20577157,0.7564779,0.51192474,0.56289166,0.37786844,0.5758177,0.5771321,0.58706796,0.30977368,0.60886055,0.5900974,0.6386127,0.28647074,0.6737763
elderly-senior-man-slip-fall-fallen-old-person-elderly-senior-man-slip-fall-212489583.jpg,fall,0.3803332,0.3836885,0.3927823,0.30628225,0.3357244,0.3418895,0.45010066,0.23011921,0.0,0.0,0.57837605,0.2951066,0.37322593,0.42201987,0.62419343,0.5587353,0.2465661,0.73700607,0.37193012,0.5552631,0.16929635,0.87341934,0.80756843,0.63830817,0.6457236,0.690363,0.79015386,0.6302513,0.457351,0.65032595,0.0,0.0,0.0,0.0
images (12).jpeg,fall,0.3513079,0.75377995,0.34687847,0.73176396,0.3367349,0.7600673,0.35643494,0.6844801,0.0,0.0,0.3798436,0.6105586,0.34755248,0.7178721,0.43655533,0.598265,0.37514484,0.7781059,0.45311004,0.60021675,0.38519073,0.8054014,0.4592039,0.4975021,0.44295707,0.5547348,0.5024625,0.4761631,0.48405075,0.54849225,0.6182722,0.49872026,0.6126279,0.5920321
fall-09-cam1-rgb-158.png,fall,0.2612865,0.71986145,0.25630116,0.7220497,0.25972822,0.72197825,0.26692128,0.71155095,0.0,0.0,0.3017637,0.692606,0.2744837,0.69121116,0.3331658,0.6804161,0.3105827,0.6674215,0.33922204,0.6227113,0.35125566,0.60716635,0.41920662,0.5770892,0.39879614,0.58697706,0.43870607,0.57668203,0.42470616,0.5783907,0.47891968,0.4916137,0.4841509,0.48570806
fall-07-cam1-rgb-115.png,fall,0.29384732,0.63663584,0.290137,0.6427528,0.3005341,0.6430028,0.29532573,0.6466416,0.3195321,0.6430638,0.31426415,0.61541826,0.3695914,0.6165806,0.32930583,0.58713704,0.42578563,0.5745887,0.31621066,0.56592005,0.37976247,0.5134507,0.42088413,0.481195,0.45500606,0.4831563,0.43258658,0.3680011,0.4427936,0.36046764,0.47057396,0.28501993,0.47552156,0.26025513
64.jpg,fall,0.68726903,0.33626282,0.694465,0.3281426,0.6815414,0.32020602,0.69749093,0.32705036,0.6650008,0.3117882,0.69022036,0.37864873,0.6350466,0.34087923,0.6817625,0.4108173,0.57902545,0.3295569,0.72918165,0.44966498,0.6134193,0.26183942,0.52798384,0.48089898,0.49680012,0.45130917,0.39610267,0.6149113,0.4299972,0.60795957,0.15810506,0.64042026,0.23680848,0.64068776
64.jpg,fall,0.70143825,0.37607124,0.71282244,0.36494803,0.69678247,0.36386248,0.7380165,0.36387417,0.0,0.0,0.7571295,0.4080803,0.69195426,0.40400156,0.7619808,0.4904449,0.0,0.0,0.7210435,0.4178755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.jpg,fall,0.6184146,0.16538982,0.63754356,0.1558249,0.6150734,0.13545989,0.65953004,0.16770387,0.6003645,0.11987034,0.6667427,0.2485969,0.5402144,0.17363971,0.6649477,0.3524191,0.45901307,0.25041628,0.66310626,0.37863967,0.48568687,0.34266528,0.56576955,0.467128,0.47886142,0.42268333,0.47083718,0.57968396,0.35671508,0.52079,0.35008472,0.79260176,0.24565479,0.72690463
58.jpg,fall,0.3105798,0.41211382,0.31402543,0.40278625,0.0,0.0,0.33437157,0.39109233,0.0,0.0,0.35523048,0.38521624,0.33975872,0.42647436,0.33839476,0.36754408,0.2900022,0.4498184,0.2980437,0.3400626,0.27967367,0.35043052,0.41137853,0.41311467,0.40780035,0.42920724,0.3399205,0.5102813,0.38887528,0.53159386,0.33390683,0.60504395,0.4011282,0.60597056
8.jpg,fall,0.5043053,0.6713199,0.5043255,0.6731604,0.5276669,0.6536931,0.5053781,0.64836043,0.5448159,0.60946214,0.45438597,0.6443251,0.47685117,0.6050018,0.3675716,0.6381053,0.36109316,0.6137444,0.3570995,0.68999994,0.34484085,0.7284159,0.31964028,0.42083773,0.33186698,0.39322925,0.257578,0.3965448,0.25153175,0.36461145,0.15646149,0.33374476,0.14613928,0.2799916
66.jpg,fall,0.31336457,0.33630088,0.29882288,0.2902723,0.28874052,0.3408781,0.328978,0.21448444,0.0,0.0,0.444444,0.18326901,0.38475278,0.36938286,0.5440894,0.17822511,0.38554037,0.4657595,0.5840667,0.2682025,0.28831226,0.4660518,0.5925262,0.3960451,0.53771436,0.47508883,0.64332867,0.5367965,0.46277615,0.65550584,0.74542254,0.68526053,0.46611127,0.8338094
72.jpg,fall,0.69883007,0.6355739,0.7030155,0.6310321,0.7097715,0.62390625,0.7113009,0.60013413,0.0,0.0,0.67427593,0.57673526,0.71760386,0.53494066,0.67528075,0.59471583,0.8010179,0.41181907,0.6480912,0.61560225,0.8320943,0.22618274,0.6906181,0.34777743,0.7115493,0.33039802,0.667771,0.39839017,0.6860543,0.38116544,0.66048133,0.29335248,0.7035883,0.24618351
split11_001.png,fall,0.7494915,0.5672087,0.76842207,0.5740529,0.75407064,0.52441907,0.0,0.0,0.72411627,0.49111888,0.7050201,0.648857,0.64398223,0.50172585,0.6767302,0.7389675,0.56345713,0.60434294,0.6717145,0.7475922,0.6002309,0.7444088,0.4813927,0.63951904,0.43771014,0.5490492,0.35446638,0.7431069,0.3424495,0.62458634,0.13965663,0.7938535,0.14827397,0.6488059
woman-falling-near-caution-sign-home-mature-woman-falling-wet-floor-front-caution-sign-home-126291303.jpg,fall,0.31971323,0.32690296,0.32152,0.2946499,0.30306348,0.3235247,0.33804822,0.264429,0.29713094,0.33277035,0.37640417,0.28067857,0.32471168,0.38696203,0.4688853,0.286874,0.30119956,0.4609013,0.5202908,0.35305762,0.29251546,0.5407251,0.49778846,0.42879856,0.46728206,0.4934709,0.5716383,0.4732317,0.55573124,0.5471517,0.7272332,0.50529706,0.698412,0.5957028
2018-07-04T12_05_21.274865.png,fall,0.9294214,0.3009133,0.9322858,0.291587,0.92275697,0.29228458,0.0,0.0,0.90390587,0.29921502,0.90329945,0.3418892,0.8873771,0.3471163,0.93288153,0.40022478,0.9143941,0.41805145,0.9686475,0.4312169,0.9672306,0.44612706,0.8767015,0.45420748,0.86771804,0.4635525,0.9543539,0.48177588,0.95682144,0.4930991,0.9638901,0.60257417,0.970679,0.6176177
2018-07-04T12_05_21.274865.png,fall,0.49308187,0.5652471,0.50261605,0.5536222,0.4852566,0.5504099,0.520012,0.54037434,0.46892577,0.53197646,0.53438145,0.56920874,0.44251806,0.553132,0.55285615,0.6612599,0.4238738,0.63664854,0.54835814,0.7506994,0.47526175,0.706906,0.5086518,0.66861635,0.44129276,0.663244,0.5441163,0.73590446,0.43287674,0.7289096,0.0,0.0,0.0,0.0
fall-06-cam0-rgb-053.png,fall,0.31119737,0.8063157,0.30736637,0.7980128,0.30022326,0.811117,0.31362978,0.79297006,0.0,0.0,0.33826178,0.79659575,0.34814292,0.82187843,0.35255244,0.7986936,0.40106377,0.8025065,0.34485498,0.8200498,0.42012507,0.77082795,0.4686752,0.7535461,0.47072878,0.77269757,0.47694582,0.77427155,0.48175222,0.7980742,0.5373756,0.6853605,0.52616966,0.7220386
images (10).jpeg,fall,0.0,0.0,0.0,0.0,0.0,0.0,0.7030463,0.5449951,0.0,0.0,0.7045093,0.5956362,0.7523752,0.5380042,0.6143963,0.6847825,0.66622853,0.57681584,0.5961752,0.7291364,0.0,0.0,0.5626025,0.7169138,0.5920169,0.6605901,0.35992506,0.665412,0.3928798,0.63554466,0.1479438,0.71809196,0.15930666,0.7142569
split11_175.png,fall,0.42597526,0.78478223,0.41828084,0.7795689,0.42662105,0.7900393,0.39207518,0.75624144,0.41203785,0.78997254,0.35181448,0.6792679,0.44169664,0.7748461,0.3301188,0.6419089,0.5332662,0.8293919,0.2980712,0.67618287,0.603997,0.8366285,0.4144129,0.4551581,0.46612835,0.49961177,0.42966,0.4132597,0.46717852,0.4537258,0.49610528,0.42156923,0.50864697,0.42844847
images (6).jpeg,fall,0.1596129,0.58152646,0.1707001,0.53993535,0.12733823,0.571838,0.1958909,0.5240215,0.092971,0.6037845,0.23926267,0.5523827,0.14890733,0.712167,0.24168426,0.58979535,0.1469476,0.8906983,0.22987767,0.5644759,0.17442252,0.902485,0.5099933,0.66832674,0.44632727,0.7818424,0.7229746,0.6763592,0.7028337,0.79552215,0.840273,0.72415286,0.8357424,0.8422753
download (1).jpeg,fall,0.11086426,0.7275886,0.113752924,0.6917461,0.0953152,0.7212361,0.15539183,0.6148899,0.0,0.0,0.22172232,0.5630788,0.17591813,0.66153526,0.276312,0.7056392,0.29689598,0.814543,0.31150413,0.76376605,0.4136417,0.75535,0.4988128,0.5089248,0.45427242,0.58404905,0.6235302,0.5496237,0.6183484,0.63658714,0.7923665,0.4648371,0.7911819,0.5492891
2018-07-04T12_06_24.055999.png,fall,0.8963903,0.3099675,0.90043104,0.30112997,0.8908793,0.29934505,0.0,0.0,0.8723278,0.30083546,0.88688385,0.35045612,0.8439437,0.34977564,0.9125989,0.418404,0.835616,0.42132527,0.93558455,0.45338327,0.8833187,0.4281495,0.88887584,0.4605915,0.863502,0.4715129,0.95489013,0.48782265,0.9413172,0.50009066,0.97758454,0.60359406,0.97594243,0.6101397
2018-07-04T12_06_24.055999.png,fall,0.44236708,0.7748489,0.4311502,0.79433525,0.45694327,0.78567684,0.4008093,0.8358876,0.0,0.0,0.3328525,0.85150325,0.49296746,0.83728236,0.31346956,0.789911,0.54787123,0.7125476,0.39205602,0.7325602,0.5060972,0.60867333,0.37381995,0.7856651,0.4756217,0.7864606,0.45103922,0.6225618,0.51123923,0.61144066,0.48789233,0.59655535,0.5097889,0.5565531
2018-07-04T12_06_22.947444.png,fall,0.8938982,0.29981473,0.8966359,0.2925541,0.88995236,0.29077822,0.0,0.0,0.8743726,0.29533687,0.8850993,0.34778106,0.8519241,0.3347428,0.9192379,0.42116067,0.85881674,0.3614856,0.93868864,0.45915,0.8803546,0.3236116,0.8837539,0.45848292,0.8642146,0.4640372,0.955016,0.48775795,0.94655305,0.49669144,0.9755806,0.6064064,0.9802478,0.60864675
2018-07-04T12_06_22.947444.png,fall,0.0,0.0,0.0,0.0,0.0,0.0,0.42839622,0.63880426,0.49029356,0.63772124,0.40142053,0.6820117,0.5092006,0.6828932,0.37396926,0.68150276,0.54632515,0.6732819,0.4244104,0.5635987,0.53879577,0.54955846,0.4138407,0.78646314,0.49358445,0.79174227,0.43363246,0.6043749,0.5571946,0.61234224,0.0,0.0,0.58329093,0.6357305
160323-seniorfallen-stock.jpg,fall,0.5772178,0.57084024,0.58615804,0.5555908,0.56810534,0.5347311,0.6264998,0.49379176,0.0,0.0,0.67570615,0.50393033,0.57643676,0.3403519,0.5727924,0.6448988,0.36981696,0.30406028,0.44851455,0.7733151,0.32319257,0.5470258,0.6209751,0.19667286,0.5597062,0.107840754,0.0,0.0,0.39901987,0.31764203,0.0,0.0,0.0,0.0
160323-seniorfallen-stock.jpg,fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4674825,0.19797353,0.50644666,0.37120837,0.36750576,0.26709035,0.39394942,0.53987724,0.36397493,0.53699315,0.483587,0.23819286,0.37845346,0.17219582,0.2433427,0.40474936,0.17855674,0.31681743,0.0,0.0,0.0,0.0
73.jpg,fall,0.44126874,0.38031122,0.4436539,0.34592256,0.42384282,0.36365643,0.4746092,0.29655188,0.0,0.0,0.55508137,0.2890558,0.46625298,0.36062548,0.55527854,0.42519712,0.45570695,0.5149204,0.5298502,0.56726515,0.385107,0.6365385,0.7289561,0.31995648,0.6550933,0.36561957,0.8144852,0.48530307,0.6429162,0.5430212,0.9057038,0.7133657,0.68515784,0.78263015
67.jpg,fall,0.6854825,0.48892507,0.0,0.0,0.68828636,0.47264186,0.0,0.0,0.6746852,0.4148493,0.6631453,0.37491146,0.61781245,0.38955235,0.5464881,0.33939907,0.5552648,0.4352825,0.42355734,0.24582632,0.56361276,0.519973,0.53669864,0.31026933,0.49860814,0.30568278,0.5057826,0.35285878,0.46289024,0.34391084,0.38436803,0.27097392,0.38679728,0.2650695
9.jpg,fall,0.73523897,0.62483644,0.0,0.0,0.0,0.0,0.74075776,0.6167326,0.0,0.0,0.69295865,0.66204345,0.75078344,0.51624846,0.5271126,0.7515415,0.6905704,0.45377493,0.35777506,0.6366936,0.6656621,0.34872344,0.5405234,0.5134301,0.56516486,0.43166697,0.4706053,0.45500392,0.48241884,0.3625529,0.22257966,0.39352912,0.21551971,0.31449696
14.jpg,fall,0.27292722,0.5951192,0.27140394,0.5751575,0.0,0.0,0.29415867,0.5494008,0.0,0.0,0.3500074,0.53986585,0.3545363,0.5992691,0.4654555,0.6131316,0.4678543,0.68481296,0.57828987,0.6797293,0.5749653,0.6824071,0.5158833,0.46746072,0.51284087,0.51797813,0.6415184,0.4845793,0.65971893,0.5491538,0.8078459,0.47847876,0.8075707,0.5560384
fall-20-cam1-rgb-040.png,fall,0.66254437,0.19217454,0.67175204,0.18023796,0.0,0.0,0.7116497,0.1660485,0.0,0.0,0.75464505,0.2350978,0.6793414,0.17796807,0.75708693,0.32352132,0.6138435,0.13347504,0.6760651,0.39014098,0.5471578,0.14128156,0.69681877,0.39109734,0.6511361,0.35728174,0.6499323,0.5073359,0.61908555,0.4682096,0.6122087,0.6532246,0.6073255,0.61413395
28.jpg,fall,0.3328407,0.30621418,0.32478073,0.28961483,0.0,0.0,0.3247616,0.2862726,0.33229214,0.3523606,0.3709918,0.25093418,0.38678464,0.42043105,0.4590919,0.17845358,0.46925902,0.50171477,0.49177954,0.21243122,0.50576144,0.3916196,0.54835045,0.26729724,0.5543465,0.35571,0.6650039,0.1603096,0.6758918,0.27114362,0.7522491,0.21362734,0.7495929,0.28448224
fall-11-cam1-rgb-090.png,fall,0.35031673,0.28961867,0.3499237,0.26878878,0.33867702,0.2836201,0.36137098,0.2375746,0.0,0.0,0.39172474,0.24442135,0.3686544,0.2958382,0.43376827,0.29350045,0.3688867,0.3646226,0.4100232,0.39781025,0.40210742,0.42229912,0.5090226,0.3489967,0.49002534,0.38130125,0.51808727,0.48172888,0.5047936,0.5179819,0.6544726,0.52377415,0.61087644,0.56078494
fall-05-cam1-rgb-125.png,fall,0.53880936,0.75176686,0.54008824,0.758598,0.54542243,0.75213397,0.53737843,0.7454763,0.54140913,0.7349579,0.5044704,0.69861627,0.5184399,0.67969716,0.48455256,0.69291437,0.5379485,0.65930635,0.5131014,0.6762142,0.5751276,0.6553984,0.43067303,0.4888275,0.43911657,0.4778008,0.432046,0.4600497,0.4468716,0.44730046,0.3979843,0.3912684,0.425381,0.37949917
2018-07-04T12_04_21.992390.png,fall,0.94177073,0.29709834,0.94387704,0.28838596,0.93499887,0.2890145,0.0,0.0,0.91347486,0.29182917,0.93499374,0.3400815,0.8770396,0.33554426,0.94925606,0.38777158,0.8329271,0.39523107,0.958992,0.41565365,0.8592466,0.45057786,0.91879874,0.45412177,0.8820605,0.46040127,0.9753423,0.5201811,0.93607426,0.52731174,0.9703268,0.5950578,0.9306327,0.6116369
2018-07-04T12_04_21.992390.png,fall,0.49939552,0.8166065,0.49574834,0.8204731,0.5124594,0.8180737,0.48166108,0.78975886,0.0,0.0,0.43275157,0.73398054,0.5137573,0.71939176,0.37499908,0.7120146,0.50096434,0.622428,0.39349467,0.79052585,0.488382,0.6216374,0.42454487,0.585105,0.47603026,0.5853765,0.4607486,0.54793143,0.50350463,0.55226266,0.46909276,0.4581989,0.50707877,0.4567037
maxresdefault.jpg,fall,0.40379247,0.48860115,0.3927339,0.4877519,0.39865863,0.50992584,0.38069218,0.4906518,0.3975709,0.546209,0.39462915,0.412111,0.46604833,0.56118196,0.40778142,0.22682929,0.5352883,0.5243558,0.38229257,0.18651456,0.44315553,0.40029916,0.5616203,0.3398454,0.6024121,0.41128078,0.6304069,0.23016769,0.6574333,0.30674723,0.6935633,0.1643774,0.69853705,0.20227085
man-fallen-on-floor-having-260nw-1480983821.jpg,fall,0.75323534,0.6154867,0.75730526,0.62072885,0.76958287,0.5948648,0.75659025,0.6150953,0.7811674,0.5571089,0.71137005,0.63746035,0.75990576,0.51263213,0.636566,0.70532304,0.6937721,0.4981611,0.6538771,0.64173555,0.70497406,0.47924805,0.53264576,0.48368624,0.55710244,0.41090348,0.43899977,0.41281697,0.44732988,0.33048695,0.21420074,0.32365793,0.19949399,0.25280902
fall-01-cam1-rgb-109.png,fall,0.32941216,0.55834574,0.3232476,0.5648157,0.0,0.0,0.3382232,0.5752096,0.0,0.0,0.36960116,0.56625473,0.40841818,0.5509464,0.4178962,0.46707818,0.4850293,0.37956887,0.43782178,0.30738908,0.4885338,0.18619339,0.47277862,0.5083245,0.49455723,0.50421643,0.47930437,0.3743258,0.48103124,0.35910356,0.52376586,0.24281973,0.524215,0.22441484
images (1).jpeg,fall,0.7267966,0.5999828,0.7530504,0.59071434,0.72569925,0.55327237,0.0,0.0,0.6778969,0.48337117,0.6871638,0.59581774,0.54777193,0.4565247,0.65968937,0.64224094,0.38352898,0.48849717,0.69171935,0.63979274,0.46490708,0.6681213,0.36634445,0.44699338,0.27676347,0.37381628,0.30932805,0.5082245,0.26593333,0.42211568,0.19259487,0.45286915,0.19051619,0.40238255
old-senior-fallen-man-elderly-260nw-1873191766.jpg,fall,0.79379046,0.32770446,0.810365,0.3258145,0.80672026,0.28565118,0.0,0.0,0.7988246,0.23308004,0.7251815,0.36302137,0.68726593,0.21633628,0.57903886,0.48420155,0.50230604,0.30753273,0.53466225,0.41230664,0.4252598,0.49098733,0.45395625,0.44333333,0.42404598,0.35840252,0.33677772,0.5901665,0.3095497,0.48319098,0.1837034,0.8148883,0.18286806,0.73288554
images (33).jpeg,fall,0.8691818,0.7050785,0.88700235,0.7049633,0.86930907,0.66973245,0.0,0.0,0.8349348,0.6227644,0.79829043,0.66825724,0.78642124,0.5909295,0.7825655,0.7023312,0.75288755,0.6289085,0.0,0.0,0.0,0.0,0.6114349,0.6602041,0.5983825,0.6095176,0.5280942,0.79831487,0.53716505,0.74320984,0.3637972,0.8765942,0.36693755,0.7884584
split11_2080.png,fall,0.8072149,0.55826,0.8384169,0.5668483,0.8033495,0.52255225,0.8658873,0.65768397,0.77779645,0.55782866,0.81690633,0.76112974,0.7318758,0.6266586,0.81923234,0.802709,0.7202406,0.6467276,0.8762196,0.5834788,0.83395433,0.52030313,0.5986165,0.8474922,0.53698736,0.7591452,0.39137822,0.8407055,0.38698468,0.7396631,0.18278317,0.90612626,0.20584305,0.78366685
100.jpg,fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41864237,0.4118445,0.36636084,0.4565004,0.44543287,0.43641642,0.36146256,0.46830225,0.5100789,0.4371967,0.38003546,0.43304652,0.56505936,0.45712158,0.41388482,0.50438935,0.45972165,0.5035899,0.47560483,0.47548297,0.51556665,0.4581083,0.5333772,0.48175508,0.5501276,0.4739222
2018-07-04T12_07_23.604982.png,fall,0.31735128,0.9312398,0.31770676,0.9135409,0.30576274,0.92667764,0.33300605,0.8937693,0.0,0.0,0.3836875,0.90019715,0.32646975,0.9285648,0.480783,0.93719983,0.0,0.0,0.53513753,0.97743,0.0,0.0,0.49746743,0.90259826,0.46010613,0.9321353,0.5942844,0.9153786,0.0,0.0,0.0,0.0,0.0,0.0
29.jpg,fall,0.2780149,0.32523122,0.28121534,0.29258344,0.27292314,0.2952717,0.32183996,0.2201747,0.0,0.0,0.38410264,0.223365,0.37340903,0.22600314,0.32170114,0.42997065,0.32499307,0.39355406,0.19660905,0.55961305,0.17416368,0.4837383,0.6903491,0.33896264,0.67381793,0.36462444,0.75891477,0.6393431,0.77853614,0.6405275,0.92967236,0.8329549,0.93205655,0.80966145
15.jpg,fall,0.2692647,0.58103824,0.26579177,0.5401252,0.2427013,0.579852,0.3094352,0.48291048,0.0,0.0,0.47718462,0.50590026,0.35193717,0.549628,0.618168,0.66120464,0.4074586,0.58260846,0.5225791,0.72096545,0.29976916,0.6438311,0.7425798,0.36966693,0.65858275,0.39922017,0.8079227,0.40605924,0.755379,0.42179838,0.8595513,0.2655361,0.0,0.0
15.jpg,fall,0.27763936,0.5920286,0.2712348,0.5486411,0.252597,0.59072125,0.3126497,0.4800549,0.0,0.0,0.48638943,0.4783625,0.3641741,0.54063547,0.64084464,0.61656696,0.3823612,0.5773993,0.53370726,0.7019163,0.26131684,0.617069,0.7422494,0.3812402,0.66732454,0.41651303,0.8123827,0.4383824,0.7540068,0.46097106,0.0,0.0,0.0,0.0
17.jpg,fall,0.29390293,0.35250425,0.27810538,0.26972708,0.24808016,0.36344,0.3382579,0.15613797,0.0,0.0,0.5789107,0.12801194,0.42209178,0.36662388,0.81113607,0.30748597,0.49640876,0.50731146,0.6480117,0.57009137,0.4559681,0.48897958,0.783875,0.23441789,0.69235915,0.33251098,0.0,0.0,0.7867886,0.45889816,0.0,0.0,0.0,0.0
17.jpg,fall,0.29369882,0.36094314,0.27323142,0.2780019,0.24394451,0.37294656,0.32781497,0.15516299,0.0,0.0,0.57040286,0.12012165,0.4202263,0.3476048,0.7888035,0.30955195,0.48744896,0.4887574,0.6209375,0.5516074,0.4488022,0.48913452,0.81495,0.22982171,0.7298993,0.3214636,0.0,0.0,0.7388021,0.48902738,0.0,0.0,0.0,0.0
split11_1038.png,fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24332902,0.50272995,0.26401508,0.6051249,0.0,0.0,0.4122365,0.86740947,0.0,0.0,0.61265755,0.82615525,0.39968038,0.5931158,0.40390167,0.6623453,0.48775238,0.7663641,0.5263859,0.83623403,0.6762988,0.80162567,0.67658824,0.8448209
split11_1004.png,fall,0.6484006,0.8555653,0.6563633,0.86368674,0.660548,0.83337176,0.66084003,0.8544418,0.6660891,0.78938216,0.61404425,0.8411331,0.6166038,0.75257134,0.58434826,0.8809561,0.55712974,0.7579317,0.5995017,0.88454586,0.557016,0.76549476,0.5288308,0.69978887,0.5322941,0.6546523,0.51125,0.7841626,0.5034675,0.71856713,0.46581155,0.75745654,0.4698792,0.6605958
